optimizer_backend,oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,decision_date,return_date,strategy,cross_mode,strategy_display,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,gross_return,net_return,turnover,risky_weight,weights_json,mu_l1,factor_var_json,factor_mu_json,mean_model_kind,hedge_signal_l2,costate_jxy_l2,costate_jx,costate_neg_jxx,costate_closed_form,train_objective,regime_probability
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-02-29,2008-03-31,ppgdpo,zero,ppgdpo_zero,ppgdpo,method_candidate,False,Pontryagin projection candidate,,0.08119820089057588,0.08119820089057588,0.10705267102794891,0.9999094105838119,"{""asset_01"": 0.00015149163151426806, ""asset_02"": 0.00037583938469624154, ""asset_03"": 0.0533865528114291, ""asset_04"": 0.0007136137342871247, ""asset_05"": 0.00017324648654989562, ""asset_06"": 0.00042255186883200494, ""asset_07"": 0.00012902338138811347, ""asset_08"": 0.9445570912851151}",0.0749967602238419,"{""asset_01"": 0.00018909983103244937, ""asset_02"": 0.0007692923367750839, ""asset_03"": 0.000461312526137627, ""asset_04"": 0.0006506393404600175, ""asset_05"": 0.001018664818715995, ""asset_06"": 0.001183070419189143, ""asset_07"": 0.00024043913216886912, ""asset_08"": 0.0009681562832725139}","{""MKT"": 0.003553266891589779, ""VALUE"": 0.0010976770842264193, ""BOND"": 0.0028070460595972712}",factor_apt,0.0,0.08910186801204698,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-02-29,2008-03-31,equal_weight,benchmark,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,0.03658383525252764,0.03658383525252764,0.017212608903692292,1.0,"{""asset_01"": 0.125, ""asset_02"": 0.125, ""asset_03"": 0.125, ""asset_04"": 0.125, ""asset_05"": 0.125, ""asset_06"": 0.125, ""asset_07"": 0.125, ""asset_08"": 0.125}",0.0749967602238419,"{""asset_01"": 0.00018909983103244937, ""asset_02"": 0.0007692923367750839, ""asset_03"": 0.000461312526137627, ""asset_04"": 0.0006506393404600175, ""asset_05"": 0.001018664818715995, ""asset_06"": 0.001183070419189143, ""asset_07"": 0.00024043913216886912, ""asset_08"": 0.0009681562832725139}","{""MKT"": 0.003553266891589779, ""VALUE"": 0.0010976770842264193, ""BOND"": 0.0028070460595972712}",factor_apt,0.0,0.08910186801204698,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-02-29,2008-03-31,min_variance,benchmark,min_variance,min_variance,external_benchmark,True,standard external benchmark,,0.015878925709649525,0.015878925709649525,0.010950569175653131,0.611269303444236,"{""asset_01"": 0.10241738547225036, ""asset_02"": 0.053636710553955275, ""asset_03"": 0.11654384066098177, ""asset_04"": 0.07516920033082441, ""asset_05"": 0.052779923974665036, ""asset_06"": 0.050252564591845295, ""asset_07"": 0.1222320714520721, ""asset_08"": 0.038237606407641775}",0.0749967602238419,"{""asset_01"": 0.00018909983103244937, ""asset_02"": 0.0007692923367750839, ""asset_03"": 0.000461312526137627, ""asset_04"": 0.0006506393404600175, ""asset_05"": 0.001018664818715995, ""asset_06"": 0.001183070419189143, ""asset_07"": 0.00024043913216886912, ""asset_08"": 0.0009681562832725139}","{""MKT"": 0.003553266891589779, ""VALUE"": 0.0010976770842264193, ""BOND"": 0.0028070460595972712}",factor_apt,0.0,0.08910186801204698,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-02-29,2008-03-31,risk_parity,benchmark,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,0.02544654844313622,0.02544654844313622,0.017422268176215366,0.9921193162049121,"{""asset_01"": 0.17314148831984258, ""asset_02"": 0.06739727903447448, ""asset_03"": 0.17701511222811667, ""asset_04"": 0.09740675421911113, ""asset_05"": 0.08495490793866363, ""asset_06"": 0.07509657268865884, ""asset_07"": 0.25935147944712816, ""asset_08"": 0.057755722328916605}",0.0749967602238419,"{""asset_01"": 0.00018909983103244937, ""asset_02"": 0.0007692923367750839, ""asset_03"": 0.000461312526137627, ""asset_04"": 0.0006506393404600175, ""asset_05"": 0.001018664818715995, ""asset_06"": 0.001183070419189143, ""asset_07"": 0.00024043913216886912, ""asset_08"": 0.0009681562832725139}","{""MKT"": 0.003553266891589779, ""VALUE"": 0.0010976770842264193, ""BOND"": 0.0028070460595972712}",factor_apt,0.0,0.08910186801204698,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,predictive_static,reference,predictive_static,myopic,reference_only,False,"reference-only, not a primary benchmark",,-0.014503232861989061,-0.014503232861989061,0.08875701187589422,0.9454780021606044,"{""asset_01"": 0.06203846048322064, ""asset_02"": 0.12967233036995374, ""asset_03"": 0.11628918343692017, ""asset_04"": 0.13235850782507347, ""asset_05"": 0.11559140907442098, ""asset_06"": 0.1511441173262654, ""asset_07"": 0.030891150619716666, ""asset_08"": 0.20749284302503332}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,0.0,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,pgdpo,reference,pgdpo,policy,method_ablation,False,warmup direct policy ablation; useful for mechanism comparison,,-0.03791075277529871,-0.03791075277529871,0.10166454051922766,0.9999171715160277,"{""asset_01"": 0.00013312285266032863, ""asset_02"": 0.000358701649361582, ""asset_03"": 0.0004253617655013389, ""asset_04"": 0.0004968631480783277, ""asset_05"": 0.00023112965965691566, ""asset_06"": 0.0006802257772137644, ""asset_07"": 0.00010617853011501506, ""asset_08"": 0.9974855881334405}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,0.0,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,ppgdpo,estimated,ppgdpo,ppgdpo,method_candidate,False,Pontryagin projection candidate,,-0.03788394036593919,-0.03788394036593919,0.0891480811508107,0.9999124238503864,"{""asset_01"": 0.0001420078859240111, ""asset_02"": 0.0004681032646507064, ""asset_03"": 0.0006830511137525983, ""asset_04"": 0.000634452342349147, ""asset_05"": 0.00023640252629476336, ""asset_06"": 0.0009255341132361877, ""asset_07"": 0.00011284981614721816, ""asset_08"": 0.9967100227880318}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,5.502003288759516e-05,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,ppgdpo,zero,ppgdpo_zero,ppgdpo,method_candidate,False,Pontryagin projection candidate,,-0.03788255293618437,-0.03788255293618437,0.0950321032488742,0.9999121909589987,"{""asset_01"": 0.00014240074000115133, ""asset_02"": 0.00047067681633660216, ""asset_03"": 0.0006982565872577834, ""asset_04"": 0.0006545418030564903, ""asset_05"": 0.00023664488255179916, ""asset_06"": 0.0009325011788453388, ""asset_07"": 0.00011309675256508078, ""asset_08"": 0.9966640721983845}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,0.0,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,equal_weight,benchmark,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,-0.009561433742504951,-0.009561433742504951,0.025439979547432365,1.0,"{""asset_01"": 0.125, ""asset_02"": 0.125, ""asset_03"": 0.125, ""asset_04"": 0.125, ""asset_05"": 0.125, ""asset_06"": 0.125, ""asset_07"": 0.125, ""asset_08"": 0.125}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,0.0,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,min_variance,benchmark,min_variance,min_variance,external_benchmark,True,standard external benchmark,,-0.0018724509257400522,-0.0018724509257400522,0.015283611193113097,0.611269303444236,"{""asset_01"": 0.10241738547225036, ""asset_02"": 0.053636710553955275, ""asset_03"": 0.11654384066098177, ""asset_04"": 0.07516920033082441, ""asset_05"": 0.052779923974665036, ""asset_06"": 0.050252564591845295, ""asset_07"": 0.1222320714520721, ""asset_08"": 0.038237606407641775}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,0.0,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-03-31,2008-04-30,risk_parity,benchmark,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,-0.001763980084759286,-0.001763980084759286,0.02028262872698096,0.9921193162049121,"{""asset_01"": 0.17314148831984258, ""asset_02"": 0.06739727903447448, ""asset_03"": 0.17701511222811667, ""asset_04"": 0.09740675421911113, ""asset_05"": 0.08495490793866363, ""asset_06"": 0.07509657268865884, ""asset_07"": 0.25935147944712816, ""asset_08"": 0.057755722328916605}",0.08064889149777058,"{""asset_01"": 0.00019446197400045022, ""asset_02"": 0.0007525127207000543, ""asset_03"": 0.00048398922019454385, ""asset_04"": 0.0006449255132720276, ""asset_05"": 0.001122815722541683, ""asset_06"": 0.0012006667458850223, ""asset_07"": 0.0002425244279420184, ""asset_08"": 0.0010893156451244777}","{""MKT"": 0.003368958175189584, ""VALUE"": 0.001113640914594496, ""BOND"": 0.0038832054262210175}",factor_apt,0.0,0.08652741137656436,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-04-30,2008-05-31,predictive_static,reference,predictive_static,myopic,reference_only,False,"reference-only, not a primary benchmark",,-0.01898577009525899,-0.01898577009525899,0.05306573442389582,0.9482697458809886,"{""asset_01"": 0.060809267473158325, ""asset_02"": 0.13261335666155122, ""asset_03"": 0.1053088863012239, ""asset_04"": 0.12867494209080627, ""asset_05"": 0.12371676938628237, ""asset_06"": 0.15947846720009295, ""asset_07"": 0.027797486500243905, ""asset_08"": 0.2098705702676296}",0.0811915177964725,"{""asset_01"": 0.00019012229801203788, ""asset_02"": 0.0007325358031675521, ""asset_03"": 0.00047159029891290704, ""asset_04"": 0.0006651339917471845, ""asset_05"": 0.0011690824489380205, ""asset_06"": 0.0012056858364707032, ""asset_07"": 0.00024033021102123767, ""asset_08"": 0.0011503487292777689}","{""MKT"": 0.0031960733118672406, ""VALUE"": 0.0012163406267115778, ""BOND"": 0.004213362259453638}",factor_apt,0.0,0.08695757070602789,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-04-30,2008-05-31,pgdpo,reference,pgdpo,policy,method_ablation,False,warmup direct policy ablation; useful for mechanism comparison,,-0.013349695263087612,-0.013349695263087612,0.0006823808009859828,0.9999192287726215,"{""asset_01"": 0.00012647797130997928, ""asset_02"": 0.0003492025348841893, ""asset_03"": 0.00027978420420839985, ""asset_04"": 0.00038998053135904894, ""asset_05"": 0.0002588429821556713, ""asset_06"": 0.0009815793354486574, ""asset_07"": 0.00010000771813709683, ""asset_08"": 0.9974333534951184}",0.0811915177964725,"{""asset_01"": 0.00019012229801203788, ""asset_02"": 0.0007325358031675521, ""asset_03"": 0.00047159029891290704, ""asset_04"": 0.0006651339917471845, ""asset_05"": 0.0011690824489380205, ""asset_06"": 0.0012056858364707032, ""asset_07"": 0.00024033021102123767, ""asset_08"": 0.0011503487292777689}","{""MKT"": 0.0031960733118672406, ""VALUE"": 0.0012163406267115778, ""BOND"": 0.004213362259453638}",factor_apt,0.0,0.08695757070602789,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-04-30,2008-05-31,ppgdpo,estimated,ppgdpo,ppgdpo,method_candidate,False,Pontryagin projection candidate,,-0.013379059806938489,-0.013379059806938489,0.002922395528454994,0.9999120075091188,"{""asset_01"": 0.0001408876421929509, ""asset_02"": 0.0005631781038229383, ""asset_03"": 0.00043507466721977024, ""asset_04"": 0.0005119100692685496, ""asset_05"": 0.0002733138261724546, ""asset_06"": 0.002297455363400254, ""asset_07"": 0.00011090679314981847, ""asset_08"": 0.995579281043892}",0.0811915177964725,"{""asset_01"": 0.00019012229801203788, ""asset_02"": 0.0007325358031675521, ""asset_03"": 0.00047159029891290704, ""asset_04"": 0.0006651339917471845, ""asset_05"": 0.0011690824489380205, ""asset_06"": 0.0012056858364707032, ""asset_07"": 0.00024033021102123767, ""asset_08"": 0.0011503487292777689}","{""MKT"": 0.0031960733118672406, ""VALUE"": 0.0012163406267115778, ""BOND"": 0.004213362259453638}",factor_apt,5.757131417855164e-05,0.08695757070602789,1.0,6.0,True,-4.663867024043899e-05,0.0
pipinn,fixed_refit12_rebalance1,fixed,12,1,,,2008-04-30,2008-05-31,ppgdpo,zero,ppgdpo_zero,ppgdpo,method_candidate,False,Pontryagin projection candidate,,-0.013379937182207558,-0.013379937182207558,0.0029972141084924513,0.9999117535488352,"{""asset_01"": 0.0001413174787528485, ""asset_02"": 0.0005671926487917, ""asset_03"": 0.0004415713641714771, ""asset_04"": 0.0005251618553190366, ""asset_05"": 0.0002737776225559911, ""asset_06"": 0.0023404186317473653, ""asset_07"": 0.00011118333076181123, ""asset_08"": 0.995511130616735}",0.0811915177964725,"{""asset_01"": 0.00019012229801203788, ""asset_02"": 0.0007325358031675521, ""asset_03"": 0.00047159029891290704, ""asset_04"": 0.0006651339917471845, ""asset_05"": 0.0011690824489380205, ""asset_06"": 0.0012056858364707032, ""asset_07"": 0.00024033021102123767, ""asset_08"": 0.0011503487292777689}","{""MKT"": 0.0031960733118672406, ""VALUE"": 0.0012163406267115778, ""BOND"": 0.004213362259453638}",factor_apt,0.0,0.08695757070602789,1.0,6.0,True,-4.663867024043899e-05,0.0
