date,asset_01,asset_02,asset_03,asset_04,asset_05,asset_06,asset_07,asset_08
2003-02-28,-0.003188297134068771,0.04197795179613475,0.00818850237844678,0.013945408176404417,-0.018338217348383545,0.01899893608565471,0.028111793390987756,0.01846205580659459
2003-03-31,0.011822079360399751,0.028605374536548035,0.03435796933104269,0.009331923161043011,0.007347862808091475,0.0380196075975589,-0.0017613186249332323,0.023697105876046412
2003-04-30,0.0018059491468166511,0.023427066199090428,0.02248903301067348,0.0360271122235675,-0.009247807666197741,-0.006136466669570418,0.03114698367505299,0.05785811153316871
2003-05-31,0.029284544185211467,0.03508865467709436,0.03174836298718767,0.058117181829967224,0.0037027113651186706,-0.008871224497866786,0.01421116493804033,0.010777497193051502
2003-06-30,0.009434990973123773,-0.010430560571039325,0.015536890657745214,-0.042468764726843904,0.025578338504554633,0.05145863006684645,0.006083143336560358,0.001497565610684943
2003-07-31,-0.01154215710336772,0.020325131192311642,-0.04549063440996309,0.025935300702570822,-0.0002970454540215245,0.004545024495302474,-0.011088614312913617,0.006259194130418025
2003-08-31,0.004755163870784817,-0.018254536391845044,0.025932301350074037,-0.0423154784862984,-0.035751516965943704,-0.05285303877766534,0.008110437031979018,-0.007970702609509748
2003-09-30,-0.0003791752761708415,-0.003559415350503513,0.016751329745553448,0.006601278294746532,-0.04047977698595985,-0.02151230155360441,0.00567944484849752,0.011341305732047283
2003-10-31,0.002063144065987698,-0.001912026481854871,0.005448366225174247,-0.0004931846550606314,0.016188191614084524,0.06390997026987383,-0.013601667765474813,0.015905392631792418
2003-11-30,0.006798632084906815,0.01849612077845002,-0.01885416239058381,-0.011000149725149937,0.06001790663853743,0.10120976009092905,0.0066108368738170675,0.0464654285493012
2003-12-31,-0.016143624586562485,-0.05474865993759775,0.037964159169166366,-0.05023432398317709,-0.11756323579132698,-0.04597850124875896,0.023259485721092207,-0.05644057845480488
2004-01-31,0.021813912734607626,0.09932404594013039,-0.023276872063124177,0.08552491277809053,0.1303885687441515,0.09840254092672238,-0.014475374078724651,0.11560620637739841
2004-02-29,0.015545901687439363,-0.02208484329026618,0.024705925477931663,0.02976689589588449,-0.04971559170446279,-0.02153101406257049,0.007711564472242986,-0.005521471073448921
2004-03-31,0.0062265981957510316,-0.020661571296888896,-0.016880094996450365,-0.019203519776157592,-0.02325783973941585,0.0213339573243455,-0.0015386236623508263,-0.0403369478985966
2004-04-30,0.026376184122558877,0.024953000778344066,0.04077052265360816,-0.00807442900192373,-0.016726348576631966,0.04654216790565488,-0.006489383188800097,0.028337330711509713
2004-05-31,-0.0013210542805089437,-0.011496258732046762,0.005712945922965535,-0.0018398631603008461,0.031210768282720056,0.012690420943003707,0.008856855324915586,0.04387829676334964
2004-06-30,0.00886662708371222,0.007219743805079236,0.06317081493690485,0.02655134470788357,-0.03178985672067288,0.0070105826718972735,0.01561294435699194,0.01596146847548701
2004-07-31,-0.014264453850838047,0.000232281908050469,0.01508926773132183,0.03391483808291677,-0.00961547494308905,-0.037171796344053515,0.005961378138220008,-0.026915835667708082
2004-08-31,0.011855666895342624,-0.01117093663640417,0.006960680775600598,-0.01735730038030549,-0.028604777229002277,-0.02750551107697262,0.03124786074361477,-0.06765243771733807
2004-09-30,0.006056628265908197,0.016245998418681126,0.0277212392623782,0.010482507723748395,-0.020199630441012573,-0.007475080261986322,-0.002224009068315975,-0.016203800873148266
2004-10-31,0.027627264603281475,-0.0011997840033426445,0.01736457347013791,-0.04574752264704085,0.01985263662757402,0.01788097721807803,0.0017555937929662237,0.03246407410430753
2004-11-30,-0.006307333018079727,-0.024323168627914483,-0.015506122806152763,0.00965534601367227,0.013878556778946078,0.01998763119684979,0.0007841005360302233,0.012207832099241225
2004-12-31,0.01747279885580815,0.03765179269053176,0.025230169907256746,-0.021559168009254392,0.006826074339153387,0.01834895014642757,0.030744942142298018,0.0030562187005241
2005-01-31,0.008127631523628073,0.011340894363756794,0.007657807117631796,-0.000607078086662504,-0.027589434980439913,0.046536102754671085,0.02203480129930486,0.04117897316580681
2005-02-28,0.017291422707409188,0.04242982099594611,0.027853292003646356,0.014019847614826617,0.02289614558519487,0.025683764533487124,0.019852435109857094,0.05356807936964787
2005-03-31,-0.014189698005004575,-0.04352602077686983,0.0022975811799689945,-0.015009149486199523,-0.045762556653374725,-0.05246985446458557,-0.01139794132322221,-0.035517607345135954
2005-04-30,0.018607523330252854,0.05238699303845297,0.02377093535212793,0.04025367079414825,-0.01201187198301483,-0.03523546000029249,0.003937161253430048,-0.027649457415559037
2005-05-31,0.013436864763767296,0.017836995687965696,-0.045516567860611194,-0.019796881584065635,0.04874935356483174,0.009609691973934072,-0.005772100391607469,0.015126005021208517
2005-06-30,-0.006859726221302834,0.018985284628893283,-0.004948408673525172,0.014431239126210934,0.03898716071647246,-0.004801204036021488,-0.027126099736249392,-0.009192967468388935
2005-07-31,0.022709145518635204,0.03127947139560047,0.010589898351834154,0.033985103355527214,0.041739917508950966,-0.01817867509220051,-0.02563468967702686,0.04360077504405351
2005-08-31,0.021099841383145832,0.03471357990169304,-0.013089201873643968,0.01647173354094344,0.03597131214722747,0.028169164898789203,-0.007862578038513361,0.024957149167440143
2005-09-30,0.013542445908104205,-0.03537908391614452,0.020834676928945434,0.01765243548905497,-0.04360854222051633,-0.08192219976250471,0.01971582524582237,-0.005663989480796186
2005-10-31,-0.020178449258050533,-0.031397803707337746,0.007434346065109411,0.013922941387263337,-0.018941224000281878,0.007034528624971271,-0.004534072068198346,6.957248170416967e-05
2005-11-30,0.009393708785364434,-0.03894530625204905,0.008756544403848371,0.08081524939038884,-0.018292167333665076,0.007682676137068705,-0.007573735059783494,0.02116927996396524
2005-12-31,0.014383305565377816,-0.0014871717301405615,0.003104658587050558,0.009604554803102648,0.02065308790437417,0.020832607947429613,0.022385189917743506,0.031532561321587466
2006-01-31,0.020047588595120295,0.019873130652963457,0.007256490336605291,0.023495491595571377,0.022649735852730127,0.019480727611030715,-0.012940066980164217,0.012545737758627397
2006-02-28,0.02323970475087466,0.02216801316894288,0.008130165409588917,0.021284078380619013,0.04560723963904932,0.005910971070438274,-0.015111117766975837,0.028289625438360857
2006-03-31,-0.0033690885139448425,0.04116698430956285,-0.03261749447210851,0.02315365161017694,0.050471902477333935,0.05655978336318118,-0.016931735130431686,0.0030173188153611065
2006-04-30,-0.019720147150856845,-0.0007717909108454005,0.051362450806627,-0.00836639354751861,-0.029013641341861886,-0.01942774792175398,0.01779935746412295,-0.041277758359325956
2006-05-31,0.032373682097337236,0.043522272935950415,0.03556186467319901,0.008916709033579075,0.03645632053690602,0.06633497109269246,0.013135065190492883,0.06692785593635225
2006-06-30,-0.00995473032458941,0.04490403408774867,0.01919137043422202,-0.002296802500438209,-0.008546038899576683,0.044102567354526445,-0.012596905776544088,0.021312103241615445
2006-07-31,0.009676973987315478,0.07958853134583982,-0.0057968680267413975,0.05904625809195889,0.059040669680564976,0.033942051300427295,0.01362084581144187,0.08757885858222526
2006-08-31,-0.011649823032776048,-0.0256027994185921,0.035701700984627396,0.04208916017046644,-0.02853603699507835,-0.034736965542211055,0.007996100805843951,-0.027300425667886853
2006-09-30,-0.004337537635764999,0.021746694760584766,-0.0022014604477741165,0.003016132712019698,0.03156265518948695,-0.015594367965660605,0.02537221665562644,0.05165823242069937
2006-10-31,0.007628613296729423,-0.016393997899605845,0.00846727762939327,-0.021797845953088407,-0.020328853126326134,-0.02710922769195205,0.023215456468413366,-0.006251098818016622
2006-11-30,0.006454451100089033,0.03226947566120476,0.014626490263356244,-0.013392012775142775,-0.0005780551348565774,-0.04177449199093112,0.00960697488980121,-0.04093944363994361
2006-12-31,-0.0025418498806884437,-0.008543912200468837,0.0034128391381100433,0.035969720397609,0.010729590815130887,0.01663906569932119,-0.020300670360059413,0.023778819776232665
2007-01-31,0.022072490166474917,-0.0031086599498315395,-0.017957429155484407,-0.03072083747233184,0.06818134452666111,0.05825171685525055,-0.03273762598033081,0.06263458978513436
2007-02-28,-0.016867529290441923,-0.04506728768678697,0.06458518430359377,-0.0027015157291765796,-0.060123560480730594,-0.07944190650567722,0.028111683732952072,-0.03226811048171471
2007-03-31,-0.01627891966594386,0.0021760613962283995,-0.006102961655330131,0.005648415011614175,0.0026550561777465443,-0.006278884519926272,0.010737317543159697,0.020515828241165185
2007-04-30,0.0204164668925331,0.009823740030990482,-0.0034663410217456066,0.03474727046699994,-0.007583577765646685,-0.0026699513753892295,0.011800263597907885,0.015314291508767525
2007-05-31,0.0002879227111032192,0.007861154310023016,0.001590781526164156,-0.01825776618936905,-0.009183541998393725,0.015497690405794408,0.001663155709820964,0.009332615367489432
2007-06-30,-0.004230677930370076,0.005038822283740332,-0.01091013529584654,0.011382510067946784,0.03673560127762879,0.02994235864040048,-0.016340437809166775,-0.02449984078894486
2007-07-31,-0.0005781821924816695,0.019264943146778186,-0.0387311637262646,-0.023515987708508962,-0.0183472116102295,0.0038450210060455917,0.007029068751976146,0.03607875719672895
2007-08-31,0.00860341724313128,0.0372781424638886,0.010418224451848302,0.025562884336931012,0.015405647792208379,-0.025090076041774094,0.02344224197886497,0.0233255810424282
2007-09-30,0.004381114495349814,0.03141146314713225,0.015043249018853446,0.012975430618471158,0.019592672939504892,0.036448655803674734,0.013266860220759315,-0.007046469541096098
2007-10-31,0.012225573733435698,0.022382598156410655,0.025655096809339972,-0.006453963530207723,-0.011917741626512978,-0.027297911675271208,0.005650645769335769,0.0007801479921773706
2007-11-30,0.01598443385202486,-0.016287305478277093,-0.0020412005958614556,-0.0017623049760829906,0.01211356445073661,0.013923537597469449,0.024104309765373973,0.03139674316150211
2007-12-31,-0.0034254428755277205,-0.025334583828733076,-0.023074228658657124,-0.010773102261783513,0.030033102294703753,0.013769541332326184,0.010374932941317553,-0.012565099530402354
2008-01-31,-0.0014765426304138747,-0.00027853204969783413,-0.008583571467038965,0.017359624425953495,0.026815303088834484,0.014176644047554265,-0.009993422269026973,0.03618475635777746
2008-02-29,-0.01943470392826613,0.028046960751966048,0.013145443333948355,-0.02580705745327798,-0.03342595884827557,-0.005346414995454497,0.014050575453973023,-0.006701295932232204
2008-03-31,0.02429879249090606,0.024573562722708196,-0.02425049089059661,0.03216627494948936,0.07478879379559673,0.05318875205644279,0.02064835071803844,0.08725664617763654
2008-04-30,-0.0018307880192598186,0.020479190756127863,0.01756624486445024,-0.025165351010445446,-0.041222018108134584,-0.02372758112855684,0.015393130800804037,-0.037984298095025175
2008-05-31,0.014122536953837162,-0.03926215733075864,0.013086488684767845,-0.01658778443199833,-0.049426946887215314,-0.03448129597281984,0.019023843360289068,-0.013324425162401876
2008-06-30,0.03916897058084445,0.02005762246574301,0.008724688128306967,-0.037644790453315764,0.019011598760691292,-0.0012561640850845025,0.01773315726971942,0.019230627223869777
2008-07-31,0.0210188461408395,0.044470292023640334,0.02748926206941757,-0.0027357842398994213,-0.005057806224032358,0.01550486171601838,-0.03182359879199461,0.018048258655242004
2008-08-31,-0.001987281498351172,-0.060622883899352144,0.02810698523418717,0.0008503174404881353,0.011238473247016429,0.02104755546982467,0.006472200682577599,0.013883930360582683
2008-09-30,-0.002282144315643732,0.0024511269789965233,-0.001073881720808018,0.023410264341253456,-0.01905020321511676,-0.03224255613634671,0.0043728228091412845,-0.025960117102663258
2008-10-31,-0.04647883953013823,0.03504032892669853,0.016394082520495144,0.010018660490034326,0.013925047878729167,-0.032427541687163636,0.013220113838831222,0.007167864080467235
2008-11-30,0.021919232629184104,-0.011347428877858706,-0.0040102532482034214,0.037760729357956914,0.01492474997244475,-0.004862190446437983,-0.01724975323936088,0.055629745345227126
2008-12-31,0.02141561284316802,-0.0008691107110507298,0.006694906677256409,-0.011480079775926555,-0.04297387707827162,0.02875944936518201,0.004319916037379686,0.033590552269971374
2009-01-31,-0.007646446622926977,-0.008795770572325862,0.006587526808892375,0.0031041525446189704,-0.007058750014439091,0.030742507647385463,0.025091824814220134,0.024316812906774135
2009-02-28,-0.00425402295524464,0.0013484288774409641,-0.0004199087551057471,0.06390514735515933,-0.009773580346851992,0.009467673464122254,-0.006280777828425989,0.02388961482613049
2009-03-31,0.016703486223899857,-0.017107073727269287,0.01212075564207153,-0.021880761089732487,-0.01271424555493512,-0.004209904161451413,-0.009031221427334903,0.02541725217120247
2009-04-30,-0.008696364770232525,-0.007286657887053184,0.031053827402252463,-0.007638277109143159,-0.018924390053583918,-0.014701204701928181,-0.015146890146088172,0.0246612382441821
2009-05-31,0.02640195674989617,0.04788932795855519,0.00858503093745301,-0.014368256303388241,0.03391408010217168,0.07193023517265817,-0.01021078030099343,0.06478785504809231
2009-06-30,0.004745435505558148,-0.03554174282984764,-0.001499066798001639,0.04361456514211916,0.033627737297098524,0.07590615734088427,0.014034854147902346,-0.03225891930635433
2009-07-31,0.02010478594390254,-0.03774060563425867,0.040360559606193856,0.01542103110037291,-0.019880997904016273,-0.005959454325341546,0.0034765699894403305,0.015422252591997455
2009-08-31,0.009256762695857453,0.004755336782577831,0.03947084434111259,0.08190717667316688,0.0026293935238723906,0.017792511216534516,0.010881453960981132,0.020619952024429178
2009-09-30,-0.0009637680635950845,-0.02969033426904597,0.004840920731235883,0.010915869121671305,-0.01667349302827619,-0.024429474625415695,0.009776290960716222,-0.008432408088089179
2009-10-31,0.007520768001290387,-0.01125727929875657,0.0026520930041012414,0.016102806395523205,-0.030846529870983352,-0.02287171437648925,0.02582773614269692,-8.33669839406595e-05
2009-11-30,0.0008153737760937,0.06808846932971228,0.027119889396157327,-0.004425668415564083,-0.010727237958660141,0.040957529357586425,0.005624349375541051,0.021833567387458012
2009-12-31,0.009203816602556187,0.0034074981548617316,0.020133578020636037,0.001271844290122534,0.0062565699668371225,0.026377345214408574,0.0023740018435631158,0.023645141026189476
2010-01-31,0.010932881478155264,0.008159751368909203,0.024576395298911743,0.02704037004361867,0.039931386642537876,0.018229623408231477,0.003917705800704786,-0.007963446625408457
2010-02-28,-0.022843534265017347,-0.002825338268172597,0.033232867203834456,-0.014916754362557549,-0.03549112522118256,-0.03828897565683611,0.05025602312418565,-0.04905078305395084
2010-03-31,0.008986192737170268,0.04326355931056702,0.00787564975347543,0.03168991832599501,0.020972352550397585,-0.005883420568738133,-0.003354263227093077,0.04794547569774511
2010-04-30,0.01121295866935237,-0.01731619505519098,0.0069342097986082535,-0.007427735379142352,0.0004790538502550995,0.015548773182519153,-0.019010383181507544,0.03311060677471016
2010-05-31,0.03058856508956725,-0.020081309885706704,0.009911124937068146,-0.009033108354935145,0.023116542605104807,0.03533846116683745,0.030941986366512533,0.002308222453943711
2010-06-30,-0.0005794301427939196,0.029655100350106465,-0.0040372104464995295,0.023669153739925924,0.050634222892611894,0.04266799349051109,-0.02162072015981538,0.05907212367979827
2010-07-31,-0.015498260954599271,0.02400539310417283,0.033439732067567784,0.014373599077458957,-0.01866809367108259,0.005762787838908569,-0.018877776807773892,0.023648323357582095
2010-08-31,-0.006876210709431724,-0.009368655686451444,0.0005037262227794607,0.011653518414242102,0.013813972332637495,0.06077961214218283,0.010734692989571793,-0.019242944364542047
2010-09-30,-0.006228735784227774,-0.02333516942584835,0.0011388024926322331,0.04865115819700261,0.005664027957783278,0.027985772886353805,0.014860823373416952,-0.016358663053085132
2010-10-31,-0.011493067354475325,0.0018867714792052143,0.012947130266075984,-0.004295110124780541,0.019024946324452754,0.018291649521730565,0.007712819399715614,0.044649373920129604
2010-11-30,0.011052592647330243,0.053363827795111396,0.016816595998639234,0.024935583751477534,-0.016640218481061016,0.015559845995966059,0.024504360700874684,-0.007832786640203399
2010-12-31,-0.0015164932921016092,0.039988532938301596,0.003699887703445001,0.025851950033235763,0.040993819898361,0.05289239365579923,-0.017540738866018618,0.045113396959320144
2011-01-31,0.015629208270527904,0.01788160661601513,0.036308129901020725,-0.0025294374970111257,-0.044552417569463904,0.023878758455291513,0.026525053749488464,0.08296377692991116
2011-02-28,-0.02638467391277145,0.002603219177378922,0.01368496028916137,0.01808016152685707,0.007545357081804888,-0.01746864778972848,0.01973358532442167,-0.02764733992696275
2011-03-31,-0.014817231980877418,0.038808792385065835,-0.01913850090260339,0.03218937145944835,0.02239215001264703,0.016336125205370873,0.011274859457450239,-0.021678877516312978
2011-04-30,0.00425505557941731,0.029151144600299286,0.031101601792867476,0.0024882249852969476,-0.03492832144304943,-0.007865091705707416,0.03253917487982088,0.04335279388265513
2011-05-31,0.00924834643311675,0.0034743364368938785,0.011815900789765726,0.014269843188413418,-0.005882587823882158,0.018043853420816124,0.010326007662303488,-0.023536671114743803
2011-06-30,0.018751755076209263,-0.01208416313434549,0.022949587768610488,0.006071251258721586,0.008388071603112564,-0.014944153331958138,0.018100424387611492,0.01601068131784942
2011-07-31,0.0012859218621858884,0.041964604403032735,-0.03155002542297776,0.007890255250137285,0.05360040729418751,0.012527132942122031,-0.02707184365717763,0.019176669637414413
2011-08-31,-0.003706605950777213,0.004901016383932119,-0.01822464194772353,0.013825643928426567,0.02063797407776552,0.010866158469667379,0.000973449670947452,0.023761511141893177
2011-09-30,0.0234384281753233,0.07068775217896023,-0.01777986355569302,0.03278163964219618,0.06045244242572109,0.08328094721181607,-0.01642019332792316,0.08726636039920149
2011-10-31,0.0094135450345718,0.07217639055843297,0.007873169317485775,0.0745125208694187,0.10162729662421226,0.12599097836136505,0.0010357481335358087,0.10804478486368534
2011-11-30,-0.010126931618103904,-0.004662379504132685,-0.031221128487769777,-0.06402002848092431,-0.06544178290465628,-0.06073929945696245,-0.026039566409766016,-0.0594711618103855
2011-12-31,0.009677573185041421,-0.04436466988817046,0.003746311734845661,0.004093253681806382,-0.01142190812523189,-0.02229405646166469,-0.003937067327744574,0.009127133124088187
2012-01-31,0.02036767577270031,0.009358378774868765,0.00046790405372637567,0.026002396223775134,-0.006420500299121977,0.01661382213295119,0.01214910687083466,0.05722574471927324
2012-02-29,-0.015359235812919446,0.005324402390726728,0.009851248867224206,-0.0282673075288147,-0.012496875785160922,0.015084794306460479,0.003490296189230549,-0.0022841307130170656
2012-03-31,-0.006663811181124482,0.009496392437940456,0.004859950782278596,0.01083700950862892,0.007851482293197926,0.013451056895554878,-0.01352775961769895,0.07084366713849818
2012-04-30,0.006704622984663908,-0.054603945963430434,0.012912852548290367,0.020546807142871673,-0.0220828523161343,0.020891047689360023,0.017374676641259194,0.003891731648510185
2012-05-31,0.0014125029166068203,0.05594063583407861,-0.0024719727601998512,-0.016187219601228417,-0.007015512040448087,0.023366843190811316,-0.006043504865691832,-0.0028700633236161052
2012-06-30,0.0012555175417971569,-0.02482474907669755,-0.002248492209054466,0.01588284068484681,-0.009215026652140522,0.00483781327675911,-0.01091909728620651,-0.01965586707834576
2012-07-31,0.033228217879346635,-0.012735372115077182,0.022100641360317527,0.05127872965502359,-0.02080897864874672,-0.015448748372426685,-0.015075975238239999,0.02873274256585394
2012-08-31,-0.024588568052773728,-0.015528277302795004,0.022705539769447936,0.05014545818767402,0.033886282077245214,0.0469996058807201,0.013729759859326012,0.026968028825487513
2012-09-30,0.008436662979680359,0.04169101032862717,0.017136371407864937,0.04639942754137439,-0.0024030755721988154,0.02205903879089753,0.0049885415742227865,0.033849931943255286
2012-10-31,-0.001705286893509606,-0.001311445264299221,0.04140767014997277,0.0009615785158369021,-0.03199343311126332,-0.0469955763870664,0.04307993991911547,-0.004357883550799024
2012-11-30,-0.0006175022924843872,0.006423433914067116,0.01941558284650455,-0.0031485247878251165,0.011712871231915136,0.011290323873842335,0.008056959235796909,0.035283033093270785
2012-12-31,-0.008218954550085306,0.0018173048964451747,-0.006816132943267966,-0.024498244922361613,-0.020830761473582732,-0.03137242284888474,0.01922259234242682,0.014887628553105279
2013-01-31,-0.009060537393653072,0.06511674692532426,0.020799379138609,0.03299864871841465,0.008972503297549374,-0.0003891162153733217,0.001978789112683452,0.03430738128500565
2013-02-28,0.0029239984647737977,0.04499139708269773,0.017917232985911427,0.021358548104328516,-0.004257526748320101,-0.013432154856296872,-0.009121289460937362,0.050192442471148443
2013-03-31,-0.00767335968654277,-0.008762998908290399,0.02487714693625891,0.0044040031072241585,0.016106625444983074,-0.025777730700863952,0.006180657447126357,0.03367900180219308
2013-04-30,-0.0010018208040444721,0.009772917303107798,0.018581507871980634,0.026402900598708035,0.0018981478815469355,0.037230149578181326,0.023069622354884946,0.024262706510171032
2013-05-31,0.0009866080813050583,0.016806602397572427,-0.009613543450722743,-0.0037145005662571756,0.020541655731698156,-0.02716341433032727,0.0006697963002269703,0.020645759777871274
2013-06-30,0.010794184902166347,0.018917428423918144,0.020597343881368586,0.018615559123184324,0.01812289222635903,0.04412334044761927,0.0019231287928898246,0.01207015544648328
2013-07-31,0.0007655742546850554,0.055011833932429546,-0.00365524748639912,0.006850953825907266,0.006722362178361006,-0.010557758628712773,-0.0001790388394482395,0.017898097735886683
2013-08-31,0.006179128268506422,-0.016304058307464946,0.017936678492644114,-0.009050712228379396,-0.029869370747475914,-0.02224772602565767,0.0007928039236018963,-0.022069232908940903
2013-09-30,-0.0077972006319670245,-0.03747569048728645,-0.016677952425667678,0.04599888465890773,0.011642312507599225,0.044356283068373456,-0.03517209188338131,0.017223341399830675
2013-10-31,-0.015651134393170844,-0.006198914464000536,0.007795650182042965,0.013607317795302915,0.0019144637313952073,0.047236487465539684,-0.03153658066816773,0.025270693735455277
2013-11-30,0.0073917819995646256,-0.00564741143159247,0.008713455143457591,0.0150842143791838,0.02412525475070971,0.011743925527734365,0.018918539275656537,0.012198264102507041
2013-12-31,0.0012284899215805048,0.010143270227748247,0.006414625027212116,0.010360730474858817,0.04709576516156591,0.007353185789840254,-0.0010208454491779434,0.039173043297327584
