date,state_PLS1,state_PLS2
1984-08-31,0.4952771547106524,-0.05849181585251935
1984-09-30,0.46877171409579915,0.5721978329399299
1984-10-31,0.762405018860008,1.8357984702759405
1984-11-30,0.5257175030939929,2.0543533511194942
1984-12-31,0.646814149163135,1.7277868360969946
1985-01-31,1.591086437866292,0.9938641731260622
1985-02-28,0.7213250133970691,-0.37594785927533547
1985-03-31,0.5386432312813735,0.30944407172721594
1985-04-30,0.5190796177060252,0.9699452042630743
1985-05-31,1.5463355392544704,1.9011023226231971
1985-06-30,1.2606063302771175,1.4775226439130429
1985-07-31,0.6680473991912794,0.8159419243276407
1985-08-31,0.49727970784396647,1.1219594719245822
1985-09-30,-0.2164430832136834,1.4130677501551738
1985-10-31,0.3674417445362767,1.131110928149811
1985-11-30,1.078990310758799,0.7160159798535208
1985-12-31,1.5033535479403517,1.0630285140399824
1986-01-31,1.0893565233754834,0.7227390677639249
1986-02-28,1.8890258044760877,0.7988613690395395
1986-03-31,2.3207245418309053,1.285692103093925
1986-04-30,1.5238368071117356,1.1079623449691658
1986-05-31,1.023998174989127,-0.4661654367511594
1986-06-30,1.2520610894603592,0.6500261689181747
1986-07-31,0.1698370307231777,1.4318577819884426
1986-08-31,1.0153493480418967,1.3749737869573533
1986-09-30,-0.4518244313984308,1.165015254831185
1986-10-31,0.15652894079267052,0.8166496744855882
1986-11-30,0.19660537344284576,0.7836599598887475
1986-12-31,-0.37433368916386167,0.7582475892912554
1987-01-31,0.9629968006611371,-0.3647428333498404
1987-02-28,1.0960392855041912,-0.6965708169408421
1987-03-31,0.7242938740700111,-1.01445465890311
1987-04-30,-0.383843504370443,-1.4997674773052754
1987-05-31,-0.5548620970762519,-1.4163709071334112
1987-06-30,0.057291937746336216,-0.9888935657666672
1987-07-31,0.2448317537346178,-1.1953993027877348
1987-08-31,0.19046743853804135,-1.5873128989331773
1987-09-30,-0.6605971119874458,-1.754090213694146
1987-10-31,-2.6592503865170674,2.525088754570919
1987-11-30,-2.6608608383821375,2.519179751617352
1987-12-31,-1.1552513052854336,1.513111737492866
1988-01-31,0.09204107386115767,1.6842789316995794
1988-02-29,0.7093345063529048,0.9444371954584725
1988-03-31,0.18140147955736624,0.26831920415550453
1988-04-30,-0.04319670182425635,-0.24741286939997562
1988-05-31,-0.46827271359179606,-0.6033554385964958
1988-06-30,0.4311705252058075,-0.3306726073831417
1988-07-31,-0.1234515854659974,-0.5414679177035461
1988-08-31,-0.6102218914517408,-0.2757023974697872
1988-09-30,0.05030866744801128,0.11107223650259518
1988-10-31,0.18570315684198588,0.4417990271487556
1988-11-30,-0.5968430262001272,-0.11803741054098453
1988-12-31,-0.4511012259799879,-0.5064121599537647
1989-01-31,0.2570094662323491,-0.6470679968143614
1989-02-28,-0.3077040170845627,-0.8566994387759782
1989-03-31,-0.15353253192331917,-0.8581259127776378
1989-04-30,0.5164820100249206,-0.3791995569837549
1989-05-31,0.89283324965744,-0.005072438507132719
1989-06-30,0.8778916517343108,1.1445979100720884
1989-07-31,1.4225225120695826,0.9449734773144246
1989-08-31,0.616645373352289,-0.4511337786279722
1989-09-30,0.2179832610995501,-0.33835716430407325
1989-10-31,-0.08614431236339037,0.9768952102072449
1989-11-30,-0.06248722870698223,0.7850061637201713
1989-12-31,-0.1779017692256732,0.3496559031279392
1990-01-31,-1.4096358992514815,0.43002902538406457
1990-02-28,-1.013978145951875,0.0017992569629487031
1990-03-31,-0.7333541208570539,-0.4236759854625248
1990-04-30,-1.2858942721831021,-0.38899961283848533
1990-05-31,0.05643891873259796,-0.3170888623578757
1990-06-30,0.018999790245647623,0.2562297692683227
1990-07-31,-0.27437664487286556,0.7975793949109563
1990-08-31,-1.797594769309444,1.150753414625452
1990-09-30,-2.1316128041683973,1.7023776237759924
1990-10-31,-1.8310570945283067,1.9346895123769134
1990-11-30,-0.52235278804367,1.2894245353151141
1990-12-31,0.00346749556800783,1.119678273225415
1991-01-31,0.6316368533892166,0.44066182045182944
1991-02-28,1.2926160421613917,-0.43674662021529376
1991-03-31,1.2467157666166635,-0.6720741926297114
1991-04-30,0.9184843201610368,-0.23193256915604257
1991-05-31,0.9772578703079614,-0.45427512931196234
1991-06-30,0.014025051072055643,-0.030524864578924
1991-07-31,0.42772723817012914,-0.07991077695371775
1991-08-31,0.8326628468462534,0.41183576056111254
1991-09-30,0.706305800996249,1.074630910957823
1991-10-31,0.7364053372420177,0.944075978731165
1991-11-30,0.0832909615054572,1.531091057091939
1991-12-31,1.4480118473575196,1.3341295255232357
1992-01-31,1.0627403361062515,0.06827519043459312
1992-02-29,0.9657953140569389,-0.222452486720505
1992-03-31,0.17026439011110525,-0.23234927037266728
1992-04-30,0.14644921682563017,0.059134580602654245
1992-05-31,0.3213819406089323,0.5698021146951675
1992-06-30,0.1377037251879774,1.2558912391143908
1992-07-31,0.742415536263721,1.4088735865144821
1992-08-31,0.3082218680606499,1.7133935191304404
1992-09-30,0.5374552941854265,1.6842796621046248
1992-10-31,0.11945938306747048,0.4208446461314927
1992-11-30,0.41976085520971446,-0.4756757913023028
1992-12-31,0.7468703940678767,-0.05327342856666344
1993-01-31,1.1097750185014486,0.47460401077316633
1993-02-28,0.9936214067420532,0.9568341391537469
1993-03-31,0.9201055737262369,0.540935106559188
1993-04-30,0.38145691647567265,0.9070158864841213
1993-05-31,0.37773990396773244,0.1393668689122922
1993-06-30,0.5621966016447194,0.6490966581154001
1993-07-31,0.3428463677092925,0.42234131336549025
1993-08-31,0.8375320135201518,0.5403315204479145
1993-09-30,0.6494157602134799,0.44432716155497615
1993-10-31,0.5146244484228681,0.2125561671915554
1993-11-30,-0.17806275241175742,0.03294258263535269
1993-12-31,0.05040671544391978,-0.10035474180236209
1994-01-31,0.425306697055992,0.0298163848602039
1994-02-28,-0.39578398201383275,-0.526601519807611
1994-03-31,-1.326690471665059,-0.7745337799186045
1994-04-30,-1.2111024274231459,-1.0784438567132197
1994-05-31,-1.0626570073237578,-0.856772420334867
1994-06-30,-1.264075975812623,-0.4726984691348193
1994-07-31,-0.5213397448155408,-0.08456184022001922
1994-08-31,-0.028843228935654483,-0.4648978228567174
1994-09-30,-0.6414697972786259,-0.7469356335084033
1994-10-31,-0.6115932945888328,-0.7616397312335295
1994-11-30,-1.1549809047235333,-0.47179581610420274
1994-12-31,-0.8585849224204579,-0.4246118755225719
1995-01-31,-0.27744626742310363,0.1909668881088646
1995-02-28,0.47436405467157744,0.5501864750715771
1995-03-31,0.44347179649711754,0.3133306735539086
1995-04-30,0.645628328154839,0.3842363510194051
1995-05-31,1.2508009542066392,1.2614021316327764
1995-06-30,1.216584474886627,0.7496481226458233
1995-07-31,1.1152420217272414,-0.09168805321769492
1995-08-31,0.9775983872654531,-0.02916139120005276
1995-09-30,0.9462984179111945,-0.17225644408904175
1995-10-31,0.3790895212906725,0.5364948733336701
1995-11-30,0.8040332639478559,0.481446491982109
1995-12-31,0.7446289915416793,0.46883279176622616
1996-01-31,0.6842431085866623,0.4176615610687758
1996-02-29,0.22798945857963526,-0.6166608561130867
1996-03-31,-0.024147806381883793,-1.040384076411191
1996-04-30,-0.029784634037286373,-1.4166876404193447
1996-05-31,0.11061675358478265,-1.5188111918962188
1996-06-30,-0.1184555348067567,-0.6083307953695747
1996-07-31,-0.9362939090526642,0.1572793404626766
1996-08-31,-0.44971169737134153,-0.4163652727776681
1996-09-30,0.19291905652069388,-0.2003144168602534
1996-10-31,0.41295167453741044,0.4394380974864793
1996-11-30,0.9557900367488502,0.23241484484955652
1996-12-31,0.2871934325965758,-0.3313128262059734
1997-01-31,0.4971769696660591,-0.6747487819305634
1997-02-28,0.10920560985179271,-0.6024610322753221
1997-03-31,-0.8029360377376548,-0.4815524959463852
1997-04-30,-0.32935581201083236,-0.16599312357282342
1997-05-31,0.6093443878502329,-0.695842265777302
1997-06-30,0.9456497587221341,-0.6045148928582084
1997-07-31,1.6305530448812422,-0.28060619315817986
1997-08-31,0.7591128167117034,-0.5415409769829942
1997-09-30,1.3279874778460568,-0.6217905525477236
1997-10-31,0.6161404162191088,0.3635047612760593
1997-11-30,0.38748154211290825,0.03804821012057082
1997-12-31,0.4227221058196805,0.14489687245812732
1998-01-31,0.3464282332650929,0.7117175621545456
1998-02-28,0.7434592299591615,-0.4970104725576338
1998-03-31,0.9377488842372034,-0.8394350120923161
1998-04-30,0.6835505428109069,-0.6818401960336433
1998-05-31,0.05162810492722364,-0.01362361315739588
1998-06-30,0.14560856745710363,0.047183845633430456
1998-07-31,-0.5719921297552601,0.536340032523117
1998-08-31,-1.944591474384277,3.1142609569288258
1998-09-30,-0.44829679183729826,2.6468901035996053
1998-10-31,0.04579548939127227,1.2527357462855253
1998-11-30,0.40335960343482846,0.06233064351393981
1998-12-31,0.6297302275524667,-0.3267777901653323
1999-01-31,0.5299552347034983,-0.3097321531192574
1999-02-28,-0.8264328387247466,-0.7971809068895175
1999-03-31,-0.5043005656055236,-0.47001879060816026
1999-04-30,0.28132595588103165,-1.144871150686206
1999-05-31,-0.17174382100625957,-1.3751861969018955
1999-06-30,0.17671303829864796,-1.4846648133521256
1999-07-31,-0.3130570933340666,-0.9133227443742635
1999-08-31,-0.69068053966188,-0.4366551882604067
1999-09-30,-0.7747720403042886,0.2559126350727756
1999-10-31,-0.5254002950407172,-0.3162201888430293
1999-11-30,-0.15353405051575425,-0.7167869629892019
1999-12-31,0.37009862297732266,-1.479964541653561
2000-01-31,-0.3317524396228253,-1.1091290068159176
2000-02-29,0.5637399186002011,-1.105619555285618
2000-03-31,0.7782512462067713,-0.6374667644928835
2000-04-30,-0.28535450958971487,-0.27546730272241293
2000-05-31,-0.6646693191718867,0.07111442715812888
2000-06-30,0.19967815929468058,0.2795993758762496
2000-07-31,0.08299869540429655,0.2716505678342986
2000-08-31,0.8019001294931598,-0.16840689352192018
2000-09-30,0.2814413283108334,0.17888193694289878
2000-10-31,-0.08599149947444619,0.4129688532700216
2000-11-30,-0.6119294975608534,1.4050193900470618
2000-12-31,0.4259937561256906,1.0988162682048381
2001-01-31,0.8010598818341682,0.7324422070620796
2001-02-28,0.1700699118125414,1.180767441045642
2001-03-31,-0.3162614584409556,1.3515626811541677
2001-04-30,0.07328256151312947,-0.09455325561220335
2001-05-31,0.323690586487751,-0.3417037801286463
2001-06-30,0.2701573858386418,-0.30291722794495735
2001-07-31,0.1365490370379881,0.8544381050628438
2001-08-31,-0.38588176520003525,1.4819927931498313
2001-09-30,-1.2215450550009816,3.0784185892356764
2001-10-31,-0.2915251953973159,2.74977228469539
2001-11-30,0.2117515479955735,0.3683292896528008
2001-12-31,0.3327168525577733,-0.4513189900103593
2002-01-31,0.06334882424732513,-0.08251528923412492
2002-02-28,-0.19451159941812762,0.5687541513885064
2002-03-31,0.000156911891330327,-1.1246775257897728
2002-04-30,0.09676842538841851,0.3029359351842115
2002-05-31,-0.1874965233171425,0.7387039931779154
2002-06-30,-0.6245809679302344,1.8031090739873439
2002-07-31,-1.3694771011637445,3.4863521403887816
2002-08-31,-0.6751612621159598,2.9240464213085717
2002-09-30,-1.02530835514608,4.056171423447754
2002-10-31,-0.36205509899701094,2.1348673992543343
2002-11-30,0.18611042673705788,0.17585100182920957
2002-12-31,-0.10840460415699045,1.6360135410714747
2003-01-31,-0.572608227563534,1.29237248572665
2003-02-28,-0.5516057350221067,1.7917995707902488
2003-03-31,-0.46121105263044526,1.2064234058581444
2003-04-30,0.5975693790763704,-0.05056806849718566
2003-05-31,1.6858644637388112,-0.09410754578006668
2003-06-30,1.2495792994173094,-0.3334384202793614
2003-07-31,0.6319394969561395,-1.819366102593224
2003-08-31,0.7077090269993019,-1.7098202929919202
2003-09-30,0.822612690034376,0.07561884074210065
2003-10-31,1.0121061368512112,-1.2558793378032715
2003-11-30,0.8757500449096048,-1.1885668196364345
2003-12-31,1.0904451361839005,-0.8423270061960924
2004-01-31,1.1681801804064837,-0.6835232033320507
2004-02-29,1.0903741486573335,-0.1815048244476064
2004-03-31,0.8137673161224825,0.258255348280764
2004-04-30,-0.5074727166876738,-0.7101233971122312
2004-05-31,-0.44599930012661176,-0.7807326605500381
2004-06-30,-0.026887999242435384,-0.6675680802171516
2004-07-31,-0.5055528170771738,0.23694213116508683
2004-08-31,-0.13887517575133018,0.9311662504009315
2004-09-30,0.11061364245219023,0.34467831151489403
2004-10-31,0.2674498945189874,0.3409231561531847
2004-11-30,0.5103233376101511,-0.9409738876696196
2004-12-31,0.7199108941632963,-0.7989498504764577
2005-01-31,0.09738679912110744,-0.2801111724710859
2005-02-28,-0.017443560471174246,-0.784180895203643
2005-03-31,-0.4208313827643261,-0.5024407140410055
2005-04-30,-0.6029833434611539,0.5532748174101677
2005-05-31,0.13183464335999828,0.27282478101954577
2005-06-30,0.28890124120522775,0.07304068864972559
2005-07-31,0.32117646246668563,-1.0003556150616755
2005-08-31,0.21349368179454836,-0.13061651743886027
2005-09-30,-0.15521706775949873,-0.6818117540430452
2005-10-31,-0.6685384588162735,-0.5873062945626708
2005-11-30,-0.1529973350479927,-0.7160309487761723
2005-12-31,-0.17632209146892855,-0.3455726974658018
2006-01-31,0.27180867150332233,-0.9377553110280635
2006-02-28,-0.04334751456722963,-0.7734378349432276
2006-03-31,-0.03716518557071459,-1.18865984512868
2006-04-30,-0.12984570977664447,-1.1202285483539063
2006-05-31,-0.7447731241551023,-0.5720241542222947
2006-06-30,-0.715061453456375,-0.470762213906766
2006-07-31,-0.6386145603312526,0.17918185293109992
2006-08-31,-0.18101981641135018,0.32938913385947777
2006-09-30,-0.022160162459683913,0.25731047684090336
2006-10-31,0.3219123794023275,-0.1516626401495822
2006-11-30,0.42005912116197847,-0.100527904660119
2006-12-31,0.08113799888500964,-0.6042092247214932
2007-01-31,-0.011272112324378525,-0.7377721848566204
2007-02-28,-0.045961685372380795,0.06522318336500416
2007-03-31,-0.0991251095211667,-0.0724785613023554
2007-04-30,0.11085081346359625,-0.2955141509836774
2007-05-31,0.06320699793748358,-1.0371791648723536
2007-06-30,-0.32074760298648586,-0.6522926917233866
2007-07-31,-0.63207307486127,0.6201917829700607
2007-08-31,-0.2509070790324202,0.8295903375168443
2007-09-30,-0.028001222540768502,0.48100675913838503
2007-10-31,0.1175586753304828,0.40005158537558977
2007-11-30,-0.03289448308819243,2.1695042478403805
2007-12-31,-0.2575073278493467,1.5502661240236268
2008-01-31,-0.310008180108739,2.9271293523549127
2008-02-29,-0.4665344360363973,2.9498851567200246
2008-03-31,-0.43008268215353945,2.3816657572917803
2008-04-30,-0.4182655717532528,0.44159382923681795
2008-05-31,-0.3869798358841873,-0.5328871125187292
2008-06-30,-1.19063491347268,0.7289138949227219
2008-07-31,-0.6215096378511756,0.589543995312285
2008-08-31,-0.09863202355109871,0.5014802070510628
