date,PLS1,PLS2
1971-11-30,-0.4753239974064542,1.0417913861533439
1971-12-31,0.799064387060746,0.3310249833107033
1972-01-31,0.960879097246336,-0.16066138287160758
1972-02-29,0.918182244130164,-0.1663200308190219
1972-03-31,0.3207058300913922,-0.4508931905693722
1972-04-30,0.4015482518609053,-0.03087916529350343
1972-05-31,0.22759464107895394,0.21862754207171603
1972-06-30,-0.4600595760494867,0.2055087752033246
1972-07-31,-0.5702693062569761,0.43031385114618836
1972-08-31,-0.31169746923256436,-0.1170205798507385
1972-09-30,-0.5520528013286956,0.037074034407328704
1972-10-31,-0.4270678107174314,0.1575979504326492
1972-11-30,0.2948374636943287,-0.09817425791460849
1972-12-31,-0.07235891722102122,-0.12186163674799053
1973-01-31,-0.7199153847214558,0.0008390420430123974
1973-02-28,-1.4803040001025285,0.18925918482244336
1973-03-31,-1.3874882674472966,0.1479385613158983
1973-04-30,-1.598187527096166,0.5728199600302026
1973-05-31,-1.8935833484188818,0.6772330938797434
1973-06-30,-1.785962975601778,0.5599261976698803
1973-07-31,-1.2394904706425884,-0.9676911109096045
1973-08-31,-1.0848457146895536,0.03942726605913982
1973-09-30,0.3675590222492062,0.14620316709282802
1973-10-31,0.07522240793946869,0.17829175787097634
1973-11-30,-1.6374103344570627,1.1552002363665093
1973-12-31,-1.320842792886282,0.6771325289066891
1974-01-31,-0.5756819528964245,0.13939105737617974
1974-02-28,-0.4549330562675322,0.12813791933087237
1974-03-31,-1.165817467057222,-0.47110949813704556
1974-04-30,-1.9283921154672812,-0.5145569709774611
1974-05-31,-2.0454935304854915,0.2554913618342243
1974-06-30,-2.049527596118888,0.11430055856370454
1974-07-31,-2.306491635732762,0.2714504344844592
1974-08-31,-2.793431902520995,0.5531745520902369
1974-09-30,-2.6896955477399933,1.5954119022270785
1974-10-31,-0.6229841011531605,0.7433587721569879
1974-11-30,-0.7446350578077768,1.298538860945944
1974-12-31,-1.040730087159094,1.3941896631336173
1975-01-31,1.4885537075472832,-0.23560003464821333
1975-02-28,1.5817363315721176,-0.12032708998565447
1975-03-31,1.3930158978462757,-0.6733156443961719
1975-04-30,0.9604871219473478,-1.2385761232004584
1975-05-31,1.5082340217732662,-0.756809053244509
1975-06-30,1.5308821589104005,-1.0651484174554384
1975-07-31,0.3732650780064416,-0.652899609790223
1975-08-31,-0.28620450016221616,-0.25953698295655103
1975-09-30,-0.935071322112046,-0.1858753735071593
1975-10-31,0.10184934367368426,0.2494354539757556
1975-11-30,0.21778442853838959,-0.05405336368020172
1975-12-31,0.32979218168896884,0.563287637248925
1976-01-31,2.0640680876989452,-0.4214723652055519
1976-02-29,1.839397649307289,-0.6468812884458244
1976-03-31,1.467035707596403,-0.4784601802660071
1976-04-30,0.8330623439178106,-0.1917857696671968
1976-05-31,0.0728958343084789,-0.30686770983932365
1976-06-30,0.5788667229316614,-0.2154787783299856
1976-07-31,0.34249579765356475,-0.006943500826110338
1976-08-31,0.18084186650718834,0.33989076015177144
1976-09-30,0.4797553579146764,0.37787462754018253
1976-10-31,0.182516092050976,0.7512650206281708
1976-11-30,0.6851016724417963,1.0281816048926795
1976-12-31,1.3847616972757737,0.4952531588164958
1977-01-31,0.37340368738970786,-0.20064235757951138
1977-02-28,0.03186520123549866,0.02070220126540992
1977-03-31,-0.06871043323920067,0.1383820464323192
1977-04-30,0.004876368137100268,0.03221653434081723
1977-05-31,-0.2030301487699103,0.0898784957968337
1977-06-30,0.47838663444440493,-0.0497734915049832
1977-07-31,-0.08478723576403335,-0.18733975701310265
1977-08-31,-0.27463613126900993,0.12063617006053964
1977-09-30,-0.3700166313742907,-0.04387428441724568
1977-10-31,-0.9094916795638837,0.00861502555496356
1977-11-30,-0.09748969442915278,-0.23723163563426797
1977-12-31,-0.20143368295805625,-0.3887983865496844
1978-01-31,-0.7987394261754617,-0.07855169526426026
1978-02-28,-0.7272131244149638,-0.1035462992315352
1978-03-31,-0.21689995544220264,-0.43141211855133355
1978-04-30,0.4669567595023935,-0.8477913240168189
1978-05-31,0.4564334672263905,-0.9773521116151012
1978-06-30,-0.05285378308777566,-0.8213707219226899
1978-07-31,0.48353240309353906,-0.8148803427419332
1978-08-31,0.8904271713524318,-0.7763595668586325
1978-09-30,0.2610711496814671,-0.6399114853249692
1978-10-31,-1.941801149718517,0.006153813268216235
1978-11-30,-1.0411750313072048,-0.14736614607217527
1978-12-31,-1.0723113757935239,-0.5754332131295846
1979-01-31,0.031210304012238343,-0.422405770184659
1979-02-28,-0.6480357526384737,-0.34796364002811414
1979-03-31,0.24595682284647635,-0.5919821498392259
1979-04-30,0.03506832129744311,-0.6210663221221145
1979-05-31,-0.061490562456836845,0.043537149612191406
1979-06-30,0.5949406188764871,0.10354659914207451
1979-07-31,0.3080710685776422,-0.295161298215911
1979-08-31,0.496311350977114,-0.9535917804063149
1979-09-30,-0.07146123403013993,-0.8806151161951712
1979-10-31,-2.279143775185985,-1.5528071188700658
1979-11-30,-0.6035579164905265,-0.7310989054209147
1979-12-31,-0.2664154270925772,-0.75481461689423
1980-01-31,-0.06396870543758373,-1.578257941524101
1980-02-29,-1.6154447180914715,-2.7533233196172766
1980-03-31,-2.745808840614592,-0.7673794920351953
1980-04-30,0.2253826789173412,1.6709163399833384
1980-05-31,1.3570108956026143,1.7130293711727997
1980-06-30,1.386713193579757,1.2870100014936967
1980-07-31,1.2135884304997457,-0.1310899639762778
1980-08-31,0.18910174123280776,-1.4806388652423146
1980-09-30,-0.007006848941572857,-1.4757555548419596
1980-10-31,-0.4733079751775847,-1.8442171421081806
1980-11-30,0.03255597344414424,-2.1953178326151126
1980-12-31,-0.10826167065445058,-0.775990335440881
1981-01-31,-0.6049377560409436,-0.5436495652706682
1981-02-28,-1.0314576025657558,-1.2043178505300958
1981-03-31,-0.046843192059003336,-0.7747251273351656
1981-04-30,-0.8980985879748472,-1.551373329076478
1981-05-31,-0.4061473292374781,-0.7993810610737202
1981-06-30,-0.7474758509393962,-0.671726422522143
1981-07-31,-1.5500772274622059,-1.2406891226944552
1981-08-31,-2.464992464358433,-1.1302830444789294
1981-09-30,-2.7000859199228655,-0.488086897607898
1981-10-31,-0.4727294221320726,0.7425990636079374
1981-11-30,1.192972933411384,2.1510899294587977
1981-12-31,-0.4143605617691063,0.5772281403192707
1982-01-31,-0.7942620216606722,0.530423332112427
1982-02-28,-1.041168719086332,0.8858494417678198
1982-03-31,-0.9872107967735837,0.6898472534991926
1982-04-30,-0.1823952271212299,0.6543544491429043
1982-05-31,-0.4396882819946387,0.9422475435462547
1982-06-30,-1.2407372898121927,0.15032789936103708
1982-07-31,-0.5743891130656942,1.2982308529185962
1982-08-31,1.314465344667155,1.356867022114043
1982-09-30,1.6098264486532021,1.5887432154634045
1982-10-31,3.2971083203702896,1.7946398484582984
1982-11-30,2.882154113984913,0.8996062292711644
1982-12-31,2.3390573500374687,1.080876158996112
1983-01-31,1.8844203674602038,0.25350084862303346
1983-02-28,2.0006429790401787,0.4662861249674276
1983-03-31,1.4975777412137639,-0.18937305232272345
1983-04-30,2.0039297685704236,-0.14628805419776442
1983-05-31,1.1856531732191957,-0.7433438270933392
1983-06-30,0.9562505334655251,-0.8515379425251988
1983-07-31,-0.24246046851178593,-1.1371734910699223
1983-08-31,-0.38586118307668826,-0.7449154370009561
1983-09-30,0.18807374122254938,0.011252437963676587
1983-10-31,-0.44566014287226674,0.16731042021107506
1983-11-30,-0.0641050743068361,0.05920542412515398
1983-12-31,-0.3993841697709631,0.048239110664557217
1984-01-31,-0.3166772351091673,0.3859608935797988
1984-02-29,-1.062258764107026,0.297768359312609
1984-03-31,-1.1148870593988143,-0.2577823453002255
1984-04-30,-1.0787125631554786,-0.3153964955934193
1984-05-31,-2.1665070303307954,-0.7736254748876346
1984-06-30,-1.3851634980793404,-0.5735922619098875
1984-07-31,-0.8153628511534362,0.7381597956792424
1984-08-31,0.48074468327793884,-0.040278131751053325
1984-09-30,0.45479818348939727,0.3869915013322527
1984-10-31,0.7422394145438194,1.2430356455672273
1984-11-30,0.5105431123766376,1.3910987443122038
1984-12-31,0.6290860993536334,1.1698616345576478
1985-01-31,1.5534457844151353,0.6726553342489064
1985-02-28,0.7020256950835164,-0.25534322351694283
1985-03-31,0.5231962656878365,0.20898524522900686
1985-04-30,0.50404520523682,0.6564510901022215
1985-05-31,1.5096385827828036,1.2872766650365686
1985-06-30,1.2299347677043055,1.0003166138441142
1985-07-31,0.6498715873359221,0.5521193874373304
1985-08-31,0.4827050070169435,0.7594353082379062
1985-09-30,-0.21596695683930106,0.9566507333923311
1985-10-31,0.35560503775177355,0.7656350918414868
1985-11-30,1.0521486263417996,0.48442314141092635
1985-12-31,1.4675629861251909,0.7195116963619058
1986-01-31,1.0622962385764008,0.4889777925141514
1986-02-28,1.8451022720423291,0.5405479233982753
1986-03-31,2.2676974426056704,0.8703582976629498
1986-04-30,1.4876142988908094,0.749952756383897
1986-05-31,0.9983161524790692,-0.31646239885074534
1986-06-30,1.2215697270220236,0.4397174095829718
1986-07-31,0.1621673681175172,0.9693803065229445
1986-08-31,0.9898497100675556,0.9308434386168654
1986-09-30,-0.4463846355961567,0.7886040580340085
1986-10-31,0.1491399162224411,0.5525988628035107
1986-11-30,0.18837122598986142,0.530249513518481
1986-12-31,-0.37052800086900345,0.5130335432203216
1987-01-31,0.9386011615418888,-0.24775222004155406
1987-02-28,1.0688380761062481,-0.4725537861797646
1987-03-31,0.7049319490840453,-0.6879086961237947
1987-04-30,-0.37983727521128163,-1.0166907369363232
1987-05-31,-0.5472494659368087,-0.96019254958544
1987-06-30,0.05199560098648537,-0.6705919716357253
1987-07-31,0.2355806191188092,-0.8104922072833625
1987-08-31,0.1823627264888064,-1.0759996224534638
1987-09-30,-0.6507547644111655,-1.1889852758901012
1987-10-31,-2.607260883984601,1.7100051089514647
1987-11-30,-2.6088373749995473,1.706001971229619
1987-12-31,-1.134977800289133,1.0244269492281386
1988-01-31,0.08601195506097536,1.1403865886555948
1988-02-29,0.6902880411804316,0.6391703283464271
1988-03-31,0.17348794843123305,0.18112462136811458
1988-04-30,-0.04637395654156791,-0.16826537458195176
1988-05-31,-0.46248606007928206,-0.4094037081989902
1988-06-30,0.4179899200932266,-0.22467086302907002
1988-07-31,-0.12493644307774537,-0.36747713084831624
1988-08-31,-0.6014418453025903,-0.18743051595002586
1988-09-30,0.045159592336348864,0.07459543652869241
1988-10-31,0.17769891290368217,0.29865098391362693
1988-11-30,-0.5883451105806107,-0.0806181380330343
1988-12-31,-0.4456766809724488,-0.34372811137434117
1989-01-31,0.2475015307285653,-0.4390173997295872
1989-02-28,-0.30530340046951693,-0.5810351884489011
1989-03-31,-0.15438304923816704,-0.5820015734600693
1989-04-30,0.5015023753277512,-0.2575461321732595
1989-05-31,0.8699172038694187,-0.004088418154829049
1989-06-30,0.8552906910343258,0.774772038719188
1989-07-31,1.388436497129825,0.6395336400834448
1989-08-31,0.5995535159655263,-0.3062789892082613
1989-09-30,0.209298301514624,-0.22987687492779188
1989-10-31,-0.08841589743831896,0.6611594700405606
1989-11-30,-0.0652576890912927,0.5311615183662046
1989-12-31,-0.17823839349372028,0.23622731980735293
1990-01-31,-1.3839979886141491,0.29067722955596764
1990-02-28,-0.9966837778641426,0.0005669092439691548
1990-03-31,-0.721977489687889,-0.28767731842844035
1990-04-30,-1.26286579740793,-0.26418531877995854
1990-05-31,0.05116057024765741,-0.21546836261709232
1990-06-30,0.01451094976085553,0.17293446251847952
1990-07-31,-0.27267882845772917,0.5396794318722279
1990-08-31,-1.7637756684570116,0.7789421724402565
1990-09-30,-2.0907500054156003,1.1526478038786174
1990-10-31,-1.7965323476170172,1.3100307823268182
1990-11-30,-0.5154257059700782,0.8728868867220999
1990-12-31,-0.0006938033471952654,0.7578898778775863
1991-01-31,0.6142288590115156,0.2978805671340495
1991-02-28,1.2612694659160821,-0.29653220502071953
1991-03-31,1.2163371251555255,-0.45595820117018593
1991-04-30,0.8950273503132575,-0.15777802598203627
1991-05-31,0.9525614969293468,-0.30840714171037437
1991-06-30,0.009641116778591474,-0.02133152460123444
1991-07-31,0.4146192443273972,-0.05478871023962834
1991-08-31,0.8110156611068345,0.27835194468666064
1991-09-30,0.6873232044875457,0.7273719044427966
1991-10-31,0.7167880084190974,0.6389256169597162
1991-11-30,0.07744636312511938,1.0366072938760835
1991-12-31,1.4133883189941976,0.9031729153572438
1992-01-31,1.036241327534254,0.0456019716675905
1992-02-29,0.9413406605107046,-0.15135560989896432
1992-03-31,0.16258571544588718,-0.15806032612169055
1992-04-30,0.1392727512286696,0.039409536106728094
1992-05-31,0.3105165327075905,0.38536848808418295
1992-06-30,0.13071168257018861,0.8501692803824532
1992-07-31,0.7226714657028948,0.9538093378449635
1992-08-31,0.29763397683716086,1.1601106781705783
1992-09-30,0.5220333795446981,1.1403870834788352
1992-10-31,0.11285207307150558,0.28445514178132636
1992-11-30,0.40682085467595297,-0.3229053232071849
1992-12-31,0.7270323804582124,-0.036742861392354303
1993-01-31,1.082284153026361,0.3208751845856099
1993-02-28,0.968579962752889,0.6475688133924016
1993-03-31,0.8966144152444877,0.36581212466821744
1993-04-30,0.3693246608678718,0.613818732699374
1993-05-31,0.36568603189155396,0.09376403590409887
1993-06-30,0.5462529478246174,0.43908769932784253
1993-07-31,0.33152832275150196,0.2854690801916718
1993-08-31,0.8157821478787572,0.3654032167104101
1993-09-30,0.6316328482097838,0.3003637043652775
1993-10-31,0.4996839855709008,0.14334716237728512
1993-11-30,-0.1783959819022432,0.021665396207437557
1993-12-31,0.0452555727179646,-0.06863876371105113
1994-01-31,0.41224974704498185,0.019547509257982897
1994-02-28,-0.39152595472244894,-0.35740567908685417
1994-03-31,-1.3028016957245463,-0.5253708993976132
1994-04-30,-1.1896511464067556,-0.7312590842615554
1994-05-31,-1.0443361102529958,-0.5810846308393827
1994-06-30,-1.2415076004102263,-0.32088829414620834
1994-07-31,-0.5144340255718391,-0.05793963890802298
1994-08-31,-0.03232316649130762,-0.31560363586865653
1994-09-30,-0.6320308022533868,-0.5066741443247444
1994-10-31,-0.602784328595874,-0.5166356435373362
1994-11-30,-1.1347131018740373,-0.3202767790691312
1994-12-31,-0.8445674520091677,-0.2883113504017386
1995-01-31,-0.27568371949153536,0.12872119956046074
1995-02-28,0.4602725940330791,0.3720795952654839
1995-03-31,0.43003178491625116,0.21161827867043306
1995-04-30,0.6279252846745611,0.25965433388746717
1995-05-31,1.2203361652197777,0.8539027125527774
1995-06-30,1.1868412353922833,0.5072077127736971
1995-07-31,1.087635869306169,-0.06276739280983529
1995-08-31,0.9528948331411056,-0.020407820254057362
1995-09-30,0.9222549105670012,-0.11734959004681789
1995-10-31,0.3670071887850807,0.3628040257962861
1995-11-30,0.7829898124739684,0.32551072036952833
1995-12-31,0.7248382441291061,0.31696539054941475
1996-01-31,0.665725765219956,0.28229871573338977
1996-02-29,0.21909349053161564,-0.4184176516991235
1996-03-31,-0.027726759962217407,-0.7054749471728705
1996-04-30,-0.03324471945190001,-0.9604071250349104
1996-05-31,0.10419591498922345,-1.0295921710432485
1996-06-30,-0.1200457480216938,-0.4127743340955182
1996-07-31,-0.9206377288447253,0.10589909339489739
1996-08-31,-0.44431645443351653,-0.2827245726010483
1996-09-30,0.18476264529765773,-0.13635786099905317
1996-10-31,0.4001552644885908,0.2970515386833656
1996-11-30,0.9315463722613275,0.1568007047537925
1996-12-31,0.2770489843350478,-0.2251045883360385
1997-01-31,0.482604435358842,-0.4577701395639928
1997-02-28,0.102814529140874,-0.40879777997199784
1997-03-31,-0.7900920786080635,-0.3268865799819292
1997-04-30,-0.3264986071683704,-0.11310641487504901
1997-05-31,0.5924064920190885,-0.4720602188778053
1997-06-30,0.9216199301583993,-0.4101891969063558
1997-07-31,1.5920801284144581,-0.19075266177643457
1997-08-31,0.7390166376209203,-0.36752662589169116
1997-09-30,1.2958949966457345,-0.42189283718480963
1997-10-31,0.5990592072558669,0.24560942485838616
1997-11-30,0.37522224054194736,0.025124275842525856
1997-12-31,0.4097196590928185,0.0975104151105791
1998-01-31,0.33503465472449623,0.4815111174755465
1998-02-28,0.7236931502182192,-0.337358805120782
1998-03-31,0.9138856675543032,-0.5693391581293208
1998-04-30,0.6650478041169771,-0.46257431846191194
1998-05-31,0.04645120581196838,-0.009881532505515933
1998-06-30,0.13844982928673108,0.03131334148049212
1998-07-31,-0.5640182643032288,0.36269912669664495
1998-08-31,-1.9076725397658822,2.1091481600643722
1998-09-30,-0.4429313861121362,1.7925211575471263
1998-10-31,0.04074158717294074,0.8480315470840429
1998-11-30,0.39076546884432034,0.041574754181942675
1998-12-31,0.6123624396756175,-0.2220322639546026
1999-01-31,0.5146914796461223,-0.21048445577304736
1999-02-28,-0.8130933842909932,-0.5407135162453449
1999-03-31,-0.4977541647766981,-0.3190729079843156
1999-04-30,0.2713052396612156,-0.7762611951680798
1999-05-31,-0.1722103027143756,-0.9322913844672965
1999-06-30,0.1688983759772006,-1.006459223388895
1999-07-31,-0.3105435922397291,-0.6193954486073883
1999-08-31,-0.680203799465346,-0.296470263148213
1999-09-30,-0.7625219972776738,0.1727196154671144
1999-10-31,-0.5184089478185518,-0.2148798674441206
1999-11-30,-0.1543845358068632,-0.4862495005790408
1999-12-31,0.3582058885322035,-1.0032749577712765
2000-01-31,-0.3288446952312469,-0.7520471736976015
2000-02-29,0.5477637196559908,-0.7496696460648811
2000-03-31,0.757751480178811,-0.4325129089408134
2000-04-30,-0.28342519440928216,-0.1872712476844966
2000-05-31,-0.6547410977977829,0.04752545278928716
2000-06-30,0.19137921361826504,0.1887665334265532
2000-07-31,0.07716026026638353,0.1833815008641245
2000-08-31,0.7809016610833935,-0.1147416575058306
2000-09-30,0.2714181791429225,0.12053407827125256
2000-10-31,-0.08826630703353033,0.2791195743868022
2000-11-30,-0.6031134417945261,0.9511982578730334
2000-12-31,0.4129223175660945,0.7437566171722765
2001-01-31,0.7800791323798287,0.49555132162726856
2001-02-28,0.16239533826235397,0.7992755996345364
2001-03-31,-0.31368038440917195,0.9149832534913387
2001-04-30,0.06764901804197263,-0.06470846474300396
2001-05-31,0.31277649437647964,-0.2321440872059288
2001-06-30,0.26037218993553823,-0.20586758821498852
2001-07-31,0.1295813442266434,0.5781991701788602
2001-08-31,-0.3818325536506211,1.0033449797414888
2001-09-30,-1.1998735621808325,2.0848662405459364
2001-10-31,-0.28946575416939246,1.8622201479329226
2001-11-30,0.2031980013881673,0.24887786992209882
2001-12-31,0.32161241655865647,-0.306404463281836
2002-01-31,0.057924761214407094,-0.05655317396365048
2002-02-28,-0.19449795928772268,0.3846585305030189
2002-03-31,-0.003934574172892308,-0.7625807380420737
2002-04-30,0.09063961725247649,0.20457621597331876
2002-05-31,-0.1876308155486062,0.49979345729777125
2002-06-30,-0.6154981207754873,1.220889751172598
2002-07-31,-1.3446860503131637,2.361226601077105
2002-08-31,-0.6650117889866414,1.9802846294876666
2002-09-30,-1.0077750581312146,2.7472587429753474
2002-10-31,-0.3585083388759389,1.4456441262928514
2002-11-30,0.17809759438194606,0.11848072836071444
2002-12-31,-0.11020676915813682,1.1076885163409829
2003-01-31,-0.5646213699781875,0.8748840174711084
2003-02-28,-0.5440617733201485,1.213227968090175
2003-03-31,-0.45557331385095623,0.8166565962829269
2003-04-30,0.5808797920067941,-0.03491007690563064
2003-05-31,1.6462251523944638,-0.06440651230601173
2003-06-30,1.2191402724144622,-0.2265446021392766
2003-07-31,0.6145251204983277,-1.2332073511255137
2003-08-31,0.6886968395732831,-1.1589939912522715
2003-09-30,0.8011774397626454,0.05057703155384119
2003-10-31,0.9866748909918766,-0.8514652633965094
2003-11-30,0.8531942459371923,-0.8058634448251655
2003-12-31,1.0633618949604553,-0.5712983804853011
2004-01-31,1.1394576798897296,-0.4637144955874505
2004-02-29,1.0632924044030325,-0.12361503627696391
2004-03-31,0.7925185951250694,0.17430671970247505
2004-04-30,-0.5008594222435786,-0.4817351735201919
2004-05-31,-0.4406823433947668,-0.5295704188569716
2004-06-30,-0.03040916824623674,-0.45290547151014976
2004-07-31,-0.49898000904831397,0.15986777897421672
2004-08-31,-0.14003478412749495,0.6301797387018041
2004-09-30,0.10419286946350198,0.23285517988684468
2004-10-31,0.25772179358960745,0.23031119671439154
2004-11-30,0.49547357562472094,-0.6381281071705364
2004-12-31,0.7006413964810817,-0.5419119121264001
2005-01-31,0.09124495085766327,-0.19041730300251425
2005-02-28,-0.02116389169557649,-0.5319064742497497
2005-03-31,-0.416045161466441,-0.3410375991054245
2005-04-30,-0.5943559421992908,0.37417183651341257
2005-05-31,0.12496636663217486,0.1841769882132236
2005-06-30,0.2787207790562578,0.0488304259124593
2005-07-31,0.3103153876426273,-0.6783570992322187
2005-08-31,0.20490339745773428,-0.08914003212002569
2005-09-30,-0.15603206195794542,-0.4625550500326452
2005-10-31,-0.6585286458873877,-0.3985309883188354
2005-11-30,-0.15385913847530636,-0.4857373280453306
2005-12-31,-0.17669202762955993,-0.23476514003950735
2006-01-31,0.261988653656026,-0.6359476368499576
2006-02-28,-0.04652158897901823,-0.5246284359555615
2006-03-31,-0.04046963155896763,-0.80592646626212
2006-04-30,-0.1311957295195313,-0.7595667152810246
2006-05-31,-0.7331556915885259,-0.38817788595151104
2006-06-30,-0.7040705739817754,-0.31957655062476326
2006-07-31,-0.6292357759066171,0.12073726060424292
2006-08-31,-0.18129068799504217,0.2224973099907986
2006-09-30,-0.02578103103220465,0.1736666031662466
2006-10-31,0.3110357857258915,-0.10339802596161425
2006-11-30,0.4071128308622689,-0.06875607534100908
2006-12-31,0.07533880170073481,-0.4099821176989047
2007-01-31,-0.015122585672310562,-0.5004662362819831
2007-02-28,-0.049080632732663894,0.04353434626215108
2007-03-31,-0.10112295843773517,-0.04975365050710588
2007-04-30,0.10442503906546084,-0.20085226890066363
2007-05-31,0.057785925706188776,-0.7033037344696252
2007-06-30,-0.3180719261380327,-0.4425569432769175
2007-07-31,-0.6228322358247917,0.41950568237019276
2007-08-31,-0.24970418359274138,0.561365698212663
2007-09-30,-0.03149891613967917,0.3252128171279699
2007-10-31,0.11099144703580052,0.2703685883443645
2007-11-30,-0.03628898869889048,1.469109349822138
2007-12-31,-0.25616524783314254,1.0495977144861834
2008-01-31,-0.30755897381720365,1.9823732047790374
2008-02-29,-0.4607844389336858,1.9977894466663315
2008-03-31,-0.4251013715153109,1.612841168587934
2008-04-30,-0.41353345770631017,0.29851196968260074
2008-05-31,-0.38290746846483426,-0.3616639428724302
2008-06-30,-1.1696152468303442,0.49316101660787715
2008-07-31,-0.6124915582208477,0.3987429046515081
